UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct,network_type,Area,Available_Networks
User_13,0.428,16.576,9.626,-62.112,0.001,251.022,1.298,0.3,48.6,0.0014,0.0,0.0,68.69,3.35,0.0,0.0,5.529516385288163,2.9999999995657056,0.262364264467491,NR_5G,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_14,0.9566,31.806,30.106,-54.097,1e-08,140.033,1.806,1.3,120.2,0.003,0.0,0.0,100.0,10.002,166.5,17.9,4.948993905547674,7.999956572723137,0.832909122935104,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_17,0.5192,47.314,45.214,-47.243,1e-08,210.277,1.803,2.0,80.2,0.002,0.0,0.0,100.0,15.02,265.8,17.1,5.353170068721085,7.999956572723137,1.0986122886681096,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_14,0.698,8.705,2.405,-64.947,0.01,109.062,1.565,4.0,116.1,0.0023,0.0,0.0,43.42,1.45,0.0,0.0,4.701043843372738,1.9999999999565703,1.6094379124341005,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_05,67.8,20.359,16.659,-75.621,1.3e-05,723.413,0.452,1.5,9.4,0.226,0.0,0.0,93.306,5.565,0.0,0.0,6.585361671734484,4.886056614285897,0.9162907318741552,HAPS,Desert,"UAV,HAPS,SAT (LEO)"
User_03,1.2665,32.569,28.269,-52.915,1e-08,131.501,1.908,0.4,56.6,0.004,0.0,0.0,100.0,9.393,406.7,14.8,4.886590192567608,7.999956572723137,0.3364722366212129,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_10,919.7,9.717,4.817,-85.442,0.00101,653.705,6.131,7.0,-900.6,3.07,0.0,0.0,51.86,2.01,0.0,0.0,6.484184752503571,2.995678625787363,2.079441541679836,SAT (LEO),Maritime,"UAV,HAPS,SAT (LEO)"
User_02,1855.8,5.235,-0.865,-86.682,0.067,280.634,18.372,50.0,1305.3,6.19,0.0,0.0,31.97,0.86,0.0,0.0,5.640608355631929,1.1739251972926914,3.9318256327243257,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_03,0.338,29.334,22.084,-55.933,0.0,550.872,1.074,0.9,-136.9,0.0011,0.0,0.0,100.0,7.34,0.0,0.0,6.313316135329859,12.0,0.6418538861723948,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_07,57.7,18.166,13.266,-75.717,1.24e-05,581.551,0.484,0.1,9.4,0.192,0.0,0.0,81.433,4.473,0.0,0.0,6.367416735255327,4.906578279814018,0.0953101798043248,HAPS,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_11,69.4,17.519,14.719,-76.34,1.78e-05,641.869,1.263,0.7,9.4,0.231,0.0,0.0,86.517,4.937,0.0,0.0,6.465940970977446,4.749579973292541,0.5306282510621704,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_08,1.6467,25.989,21.789,-56.506,1.04e-06,101.466,1.811,1.7,141.4,0.005,0.0,0.0,100.0,7.248,224.5,18.1,4.629531036234349,5.982966243110573,0.9932517730102834,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_14,0.227,27.841,22.191,-56.18,0.0,553.523,1.058,2.6,-67.9,0.0008,0.0,0.0,100.0,7.38,0.0,0.0,6.318108284739938,12.0,1.2809338454620645,NR_5G,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_07,1.6255,27.301,24.301,-57.249,1.3e-06,113.092,1.111,1.5,-124.3,0.005,0.0,0.0,100.0,8.078,346.6,16.3,4.737005140474788,5.886056313620613,0.9162907318741552,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_02,1565.4,6.237,0.337,-86.082,0.00121,343.528,20.436,14.0,-162.5,5.22,0.0,0.0,36.18,1.06,0.0,0.0,5.842175364364253,2.917214629324629,2.70805020110221,SAT (LEO),Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_15,1.6505,27.469,25.369,-56.366,1e-08,118.04,1.911,2.3,147.7,0.006,0.0,0.0,100.0,8.431,240.3,19.9,4.779459571084781,7.999956572723137,1.1939224684724346,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_03,0.8245,37.998,34.098,-51.301,1e-08,158.585,1.505,1.7,58.2,0.003,0.0,0.0,100.0,11.328,368.5,15.2,5.072576695636439,7.999956572723137,0.9932517730102834,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_15,1743.8,6.122,0.522,-87.339,0.00116,354.003,11.625,9.0,-4336.1,5.81,0.0,0.0,36.83,1.09,0.0,0.0,5.872126240143934,2.93554201039869,2.302585092994046,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_15,102.0,-1.56,-4.06,-86.78,0.0308,62.117,1.28,25.0,9.4,0.34,24.0,14.855,20.79,0.478,0.0,0.0,4.144990146890993,1.5114492834854554,3.258096538021482,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_05,0.0099,52.46,49.2525,-42.54,2.6e-09,25.52,1.5,0.4542,14.4089,3.3e-05,0.0,0.0,80.9353,11.890183,0.0,0.0,3.277899165317662,8.584859647804127,0.3744559212338194,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_05,2.0101,22.756,21.156,-59.222,1.3e-06,98.546,1.313,0.6,125.3,0.007,0.0,0.0,100.0,7.039,302.2,16.5,4.6006198488892736,5.886056313620613,0.4700036292457356,UAV,Desert,"UAV,HAPS,SAT (LEO)"
User_06,1.1749,29.521,26.121,-55.339,1e-08,121.531,1.108,3.0,26.9,0.004,0.0,0.0,100.0,8.681,97.5,10.5,4.808364059194681,7.999956572723137,1.3862943611198906,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_07,0.371,26.574,22.374,-57.013,0.0,558.062,1.497,0.3,-46.0,0.0012,0.0,0.0,100.0,7.44,0.0,0.0,6.32626037934825,12.0,0.262364264467491,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_14,122.7,16.727,13.727,-77.036,1.2e-05,600.593,1.418,1.3,9.4,0.409,0.0,0.0,83.045,4.62,0.0,0.0,6.399581136929638,4.92081871776117,0.832909122935104,HAPS,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_12,0.348,25.664,18.714,-57.968,1e-07,467.683,1.48,1.2,-104.9,0.0012,0.0,0.0,100.0,6.24,0.0,0.0,6.149926633735345,6.999995657076895,0.7884573603642702,NR_5G,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_09,218.3,4.885,2.685,-81.757,0.00178,196.798,1.555,4.0,9.4,0.728,0.0,0.0,44.398,1.514,0.0,0.0,5.287246307914035,2.74957999744712,1.6094379124341005,HAPS,Desert,"UAV,HAPS,SAT (LEO)"
User_06,0.328,23.488,19.188,-58.356,1e-07,479.343,1.038,0.6,32.2,0.0011,0.0,0.0,100.0,6.39,0.0,0.0,6.174500432042164,6.999995657076895,0.4700036292457356,NR_5G,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_04,0.11,45.435,38.085,-47.083,0.0,948.883,1.116,1.8,103.7,0.0004,0.0,0.0,100.0,12.65,0.0,0.0,6.856338819115294,12.0,1.0296194171811583,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_10,200.8,9.851,6.851,-80.175,0.000182,331.056,1.838,0.1,9.4,0.669,0.0,0.0,58.977,2.547,0.0,0.0,5.8053036293913065,3.739928609628692,0.0953101798043248,HAPS,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_16,0.354,24.032,16.632,-58.584,1e-07,416.714,1.1,2.9,103.4,0.0012,0.0,0.0,93.21,5.56,0.0,0.0,6.034796987819594,6.999995657076895,1.3609765531356006,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_04,1.3525,24.798,22.498,-58.101,1.36e-06,104.745,1.209,0.3,119.4,0.005,0.0,0.0,100.0,7.482,348.7,16.1,4.661030535484714,5.8664607722957225,0.262364264467491,UAV,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_03,1040.0,10.201,5.101,-85.1,0.000167,676.931,17.933,2.0,-2943.0,3.47,0.0,0.0,52.85,2.08,0.0,0.0,6.519045512849982,3.777283526251851,1.0986122886681096,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_18,1.5356,30.295,26.395,-54.452,1e-08,122.803,1.61,0.7,-59.3,0.005,0.0,0.0,100.0,8.772,332.1,11.2,4.81869159259017,7.999956572723137,0.5306282510621704,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_18,1774.3,5.541,-0.459,-87.529,0.049,300.89,17.828,32.0,4646.3,5.91,0.0,0.0,33.39,0.93,0.0,0.0,5.710062712613351,1.3098039199626232,3.49650756146648,SAT (LEO),Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_10,1041.5,8.591,2.991,-85.004,0.00103,513.761,14.943,5.0,2055.1,3.47,0.0,0.0,45.47,1.58,0.0,0.0,6.243702715276464,2.9871627748731826,1.791759469228055,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_20,1202.0,10.03,3.43,-85.285,0.00129,545.806,15.013,9.0,-3915.0,4.01,0.0,0.0,47.01,1.68,0.0,0.0,6.304094077723024,2.8894102893640885,2.302585092994046,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_13,0.9141,31.601,29.501,-53.5,1e-08,137.222,1.106,1.7,99.7,0.003,0.0,0.0,100.0,9.802,199.5,15.1,4.928861088244571,7.999956572723137,0.9932517730102834,UAV,Desert,"UAV,HAPS,SAT (LEO)"
User_09,214.8,4.383,0.283,-83.108,0.00168,136.213,2.232,9.0,9.4,0.716,0.0,0.0,35.991,1.048,0.0,0.0,4.921534462989669,2.7746907180156284,2.302585092994046,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_02,2.1444,24.195,20.595,-58.803,1.21e-06,95.955,1.714,1.4,19.5,0.007,0.0,0.0,100.0,6.854,268.0,11.2,4.5742469533345815,5.917214270762639,0.8754687373538999,UAV,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_19,0.32,24.409,18.059,-57.096,1e-07,451.597,1.247,2.4,-158.5,0.0011,0.0,0.0,98.2,6.02,0.0,0.0,6.115002104808048,6.999995657076895,1.2237754316221157,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_15,2.1059,25.675,22.375,-56.762,1.41e-06,104.176,1.314,2.9,-54.7,0.007,17.0,1.077,100.0,7.441,318.2,13.8,4.655635137394303,5.850780579334458,1.3609765531356006,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_08,931.5,9.028,3.628,-85.186,0.00188,560.61,10.21,13.0,-281.2,3.11,0.0,0.0,47.7,1.72,0.0,0.0,6.330807658820878,2.7258421505053123,2.639057329615259,SAT (LEO),Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_12,1614.5,7.287,3.387,-86.957,0.00101,542.591,22.763,8.0,3065.6,5.38,0.0,0.0,46.85,1.67,0.0,0.0,6.298197125848541,2.995678625787363,2.19722457733622,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_20,0.182,40.236,33.886,-49.382,0.0,844.285,1.348,1.2,-129.8,0.0006,0.0,0.0,100.0,11.26,0.0,0.0,6.739673848598208,12.0,0.7884573603642702,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_05,1.0566,31.943,29.443,-54.229,1e-08,136.951,1.207,1.0,140.7,0.004,0.0,0.0,100.0,9.782,269.2,19.5,4.926898549640283,7.999956572723137,0.6931471805599453,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_05,0.0028,-5.07,-9.5212,-100.07,0.1189782789,0.0,1.5,24.5465,-21.9115,9e-06,0.0,0.0,27.9825,0.368296,0.0,0.0,0.0,0.9245323177207256,3.2405003209648635,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_08,1.4267999999999998,24.034,19.634,-58.983,1.32e-06,91.529,1.01,0.6,-85.4,0.005,0.0,0.0,100.0,6.538,334.6,16.1,4.527522108896801,5.879425739783303,0.4700036292457356,UAV,Desert,"UAV,HAPS,SAT (LEO)"
User_15,0.0016,27.61,20.2794,-67.39,3.9758e-06,0.0,1.5,0.086,11.7001,5e-06,0.0,0.0,67.72,7.049666,0.0,0.0,0.0,5.400575361388597,0.0825012215117436,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_13,0.318,28.523,22.123,-54.839,0.0,551.835,1.372,2.6,48.6,0.0011,0.0,0.0,100.0,7.36,0.0,0.0,6.315059584486837,12.0,1.2809338454620645,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_16,98.7,16.821,13.321,-77.089,1.06e-05,583.807,1.058,0.6,9.4,0.329,0.0,0.0,81.624,4.491,0.0,0.0,6.371281878268171,4.974694093764054,0.4700036292457356,HAPS,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_16,106.2,13.025,8.725,-78.788,0.000142,400.392,1.108,0.5,9.4,0.354,0.0,0.0,65.537,3.08,0.0,0.0,5.994938505919483,3.847711652558532,0.4054651081081644,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_20,0.591,19.132,13.282,-61.134,1e-05,335.885,1.529,0.5,-100.7,0.002,0.0,0.0,81.49,4.48,0.0,0.0,5.819741625823796,4.999999956570554,0.4054651081081644,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_11,1828.3,8.103,4.503,-86.348,0.00147,628.465,16.189,5.0,-3285.6,6.09,0.0,0.0,50.76,1.93,0.0,0.0,6.444870252256395,2.8326826649563857,1.791759469228055,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_02,0.0029,24.77,18.863,-70.23,0.0004455767,1.1,1.5,1.5148,6.6536,1e-05,0.0,0.0,64.6532,5.060447,0.0,0.0,0.7419373447293773,3.351077526298597,0.9221932775267688,WiFi,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_10,123.1,15.901,11.501,-78.05,0.000168,509.486,1.421,1.2,9.4,0.41,0.0,0.0,75.253,3.919,0.0,0.0,6.235363213134647,3.774690715689051,0.7884573603642702,HAPS,Maritime,"UAV,HAPS,SAT (LEO)"
User_20,0.0083,-4.59,-14.2047,-99.59,0.0722203164,0.0,1.5,11.8503,9.196,2.8e-05,0.0,0.0,36.2698,0.219221,0.0,0.0,0.0,1.1413406132380848,2.55336715737221,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_16,145.4,10.333,5.333,-80.133,0.00136,278.495,1.769,0.5,9.4,0.485,0.0,0.0,53.667,2.142,0.0,0.0,5.632984403347486,2.866461091310448,0.4054651081081644,HAPS,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_15,0.0052,-5.18,-10.4019,-100.18,0.1088076886,0.04,1.5,33.7795,-22.8382,1.7e-05,0.0,0.0,23.3936,0.1,0.0,0.0,0.0392207131532812,0.9633404153087006,3.5490281327445943,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_20,1.0508,31.491,28.191,-55.155,1e-08,131.137,1.307,0.8,-113.7,0.004,0.0,0.0,100.0,9.367,306.2,14.4,4.883839263150436,7.999956572723137,0.5877866649021191,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_19,834.4,10.621,6.321,-83.989,0.000102,780.781,11.563,0.8,1346.7,2.78,0.0,0.0,57.12,2.4,0.0,0.0,6.66157465017277,3.991399823980293,0.5877866649021191,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_20,0.0057,18.33,14.2789,-76.67,0.0004274637,22.74,1.5,1.2996,-2.5092,1.9e-05,0.0,0.0,59.9092,3.30818,0.0,0.0,3.167161389181522,3.369100758420524,0.8327351947669989,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_13,1.4912,33.15,28.55,-53.425,1e-08,132.806,1.91,1.9,-125.7,0.005,0.0,0.0,100.0,9.486,405.3,16.6,4.896390989738036,7.999956572723137,1.0647107369924282,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_15,921.6,10.802,4.802,-84.399,0.0019,652.499,6.144,13.0,-3114.9,3.07,0.0,0.0,51.81,2.01,0.0,0.0,6.482341002841224,2.721246398818595,2.639057329615259,SAT (LEO),Maritime,"UAV,HAPS,SAT (LEO)"
User_07,0.0012,12.68,8.9185,-82.32,0.0049882304,0.23,1.5,5.35,-11.1188,4e-06,0.0,0.0,53.2023,2.368414,0.0,0.0,0.2070141693843261,2.302053495134952,1.8484548129046003,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_19,70.3,21.882,20.282,-73.959,1.9e-07,877.617,1.069,1.4,9.4,0.234,0.0,0.0,100.0,6.751,0.0,0.0,6.778349080318752,6.721244113292755,0.8754687373538999,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_20,1.1596,30.635,28.235,-53.883,1e-08,131.342,1.608,1.7,79.1,0.004,0.0,0.0,100.0,9.382,160.0,17.2,4.885389481058506,7.999956572723137,0.9932517730102834,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_15,1.8051,22.691,20.191,-59.155,1.23e-06,94.094,1.712,2.4,98.7,0.006,0.0,0.0,100.0,6.721,242.2,13.3,4.554865876078344,5.9100945354758005,1.2237754316221157,UAV,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_15,0.0022,0.22,-3.4523,-94.78,0.1472053836,0.51,1.5,11.1522,-8.2337,7e-06,0.0,0.0,34.9707,0.365808,0.0,0.0,0.412109650826833,0.8320763066734345,2.497510223354219,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_12,835.2,8.652,5.052,-86.674,0.000187,672.925,5.568,1.2,3350.7,2.78,8.0,2.36,52.68,2.07,0.0,0.0,6.513118828756286,3.728158391141071,0.7884573603642702,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_01,1018.5,10.834,5.334,-83.783,0.000145,696.268,6.79,2.4,-3896.0,3.4,0.0,0.0,53.67,2.14,0.0,0.0,6.547169841878932,3.838631994769891,1.2237754316221157,SAT (LEO),Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_05,0.4896999999999999,38.422,36.022,-51.189,1e-08,167.532,1.303,0.1,101.9,0.002,0.0,0.0,100.0,11.967,188.1,14.1,5.127125642740838,7.999956572723137,0.0953101798043248,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_19,1.662,29.608,26.908,-55.496,1e-08,125.183,1.711,1.1,-55.9,0.006,0.0,0.0,100.0,8.942,185.4,14.9,4.837733234218755,7.999956572723137,0.7419373447293773,UAV,Maritime,"UAV,HAPS,SAT (LEO)"
User_15,1.1724,37.239,32.439,-51.98,1e-08,150.876,1.008,1.2,-59.1,0.004,0.0,0.0,100.0,10.777,421.5,10.1,5.023064398435276,7.999956572723137,0.7884573603642702,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_19,0.2,38.356,34.106,-51.822,0.0,849.787,1.02,0.2,-19.9,0.0007,0.0,0.0,100.0,11.33,0.0,0.0,6.746161803472628,12.0,0.1823215567939546,NR_5G,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_16,1.9783,21.595,18.695,-58.502,1.24e-06,87.216,1.613,1.0,31.5,0.007,0.0,0.0,100.0,6.23,326.5,12.4,4.479788352456377,5.90657796460042,0.6931471805599453,UAV,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_17,1716.0,5.497,-0.603,-87.952,0.105,293.566,18.44,48.0,4691.9,5.72,0.0,0.0,32.89,0.9,0.0,0.0,5.68550308664179,0.9788107009259258,3.8918202981106265,SAT (LEO),Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_07,0.6229,35.332,33.132,-52.934,1e-08,154.097,1.904,2.4,-156.0,0.002,0.0,0.0,100.0,11.007,288.2,19.5,5.04405072763566,7.999956572723137,1.2237754316221157,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_06,195.1,9.098,5.798,-80.451,0.0015,294.197,1.301,1.1,9.4,0.65,0.0,0.0,55.293,2.263,0.0,0.0,5.687642930073052,2.823908740654789,0.7419373447293773,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_02,1.5794,26.151,21.351,-57.525,1.02e-06,99.444,1.311,1.4,-90.3,0.005,0.0,0.0,100.0,7.103,320.4,14.9,4.609600358267406,5.991399402459387,0.8754687373538999,UAV,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_14,1827.9,5.404,1.504,-86.498,0.00158,413.196,12.186,5.0,1695.0,6.09,0.0,0.0,40.26,1.27,0.0,0.0,6.026339291744404,2.8013429127707075,1.791759469228055,SAT (LEO),Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_16,802.4,11.421,5.821,-83.39,0.000188,737.451,5.349,2.8,-3182.8,2.67,0.0,0.0,55.37,2.27,0.0,0.0,6.604554749059228,3.725842148426243,1.33500106673234,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_19,0.585,37.747,34.747,-51.226,1e-08,161.606,1.904,2.1,-74.5,0.002,3.0,0.031,100.0,11.543,177.5,16.1,5.091330096801912,7.999956572723137,1.1314021114911006,UAV,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_12,0.0054,75.51,69.8286,-19.49,2.5e-09,0.23,1.5,0.174,-3.0478,1.8e-05,0.0,0.0,77.1765,11.608861,0.0,0.0,0.2070141693843261,8.601886308269497,0.1604167214059046,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_12,1016.6,4.402,-1.998,-87.899,0.057,229.447,14.777,55.0,-2809.5,3.39,12.0,4.54,28.01,0.71,0.0,0.0,5.440020901073537,1.2441251443198893,4.02535169073515,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_17,23.4,31.481,28.681,-70.26,1.3e-07,1238.845,0.956,1.8,9.4,0.078,0.0,0.0,100.0,9.53,0.0,0.0,7.122741650785931,6.886053306979228,1.0296194171811583,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_08,860.9,10.289,7.589,-85.656,0.000174,894.588,18.74,1.8,-3186.9,2.87,0.0,0.0,61.56,2.75,0.0,0.0,6.797480485796068,3.759450749221455,1.0296194171811583,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_06,2.7575,21.911,19.511,-58.645,1.2e-06,90.962,1.418,1.2,110.1,0.009,0.0,0.0,100.0,6.497,98.0,14.2,4.521375448244825,5.920818392040458,0.7884573603642702,UAV,Desert,"UAV,HAPS,SAT (LEO)"
User_20,1.3364,27.702,25.602,-55.549,1e-08,119.123,1.909,2.0,19.4,0.004,0.0,0.0,100.0,8.509,219.0,11.0,4.788516217828234,7.999956572723137,1.0986122886681096,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_07,878.6,12.041,9.041,-84.18,0.00012,1031.184,11.857,2.8,-2122.0,2.93,0.0,0.0,66.64,3.17,0.0,0.0,6.939432224722563,3.9208187503332543,1.33500106673234,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_11,86.8,14.577,12.977,-77.212,1.5e-05,569.614,1.079,1.3,9.4,0.289,0.0,0.0,80.418,4.382,0.0,0.0,6.346712974054993,4.823908711991354,0.832909122935104,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_05,1.6866,28.381,23.681,-55.81,1.27e-06,110.219,1.911,1.0,-49.9,0.006,0.0,0.0,100.0,7.873,331.1,12.0,4.711501230530362,5.8961959370800185,0.6931471805599453,UAV,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_16,0.9666,34.216,32.116,-52.192,1e-08,149.375,1.906,1.1,-45.8,0.003,0.0,0.0,100.0,10.67,263.3,11.4,5.013132174294843,7.999956572723137,0.7419373447293773,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_03,0.0135,47.92,36.4081,-47.08,8.2e-09,2.38,1.5,0.3265,15.6393,4.5e-05,0.0,0.0,81.3829,11.373978,0.0,0.0,1.2178757094949273,8.08613318810376,0.2825438945956573,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_04,0.959,9.829,3.279,-66.085,0.01,123.383,1.261,3.0,-41.0,0.0032,0.0,0.0,46.48,1.65,0.0,0.0,4.823365515018251,1.9999999999565703,1.3862943611198906,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_08,1554.9,8.27,4.17,-85.865,0.00149,602.142,17.366,14.0,4471.2,5.18,0.0,0.0,49.59,1.85,0.0,0.0,6.402152658224515,2.8268137312962534,2.70805020110221,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_01,1.4558,27.759,25.359,-55.921,2e-08,117.996,1.31,1.8,-27.8,0.005,0.0,0.0,100.0,8.428,54.0,15.1,4.779089879101207,7.698948290154774,1.0296194171811583,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_15,0.207,38.23,33.68,-51.785,0.0,839.177,1.281,1.6,-23.2,0.0007,0.0,0.0,100.0,11.19,0.0,0.0,6.733612583925937,12.0,0.9555114450274363,NR_5G,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_13,1.6373,31.738,29.338,-54.931,1e-08,136.466,1.211,1.2,77.2,0.005,0.0,0.0,100.0,9.748,443.2,10.2,4.923376613802412,7.999956572723137,0.7884573603642702,UAV,Desert,"UAV,HAPS,SAT (LEO)"
User_14,1.1701,28.756,27.056,-55.522,1e-08,125.871,1.708,0.3,-119.6,0.004,0.0,0.0,100.0,8.991,285.5,15.7,4.843170822205466,7.999956572723137,0.262364264467491,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_08,0.0117,26.68,18.8035,-68.32,2.4937e-06,0.74,1.5,0.0465,-0.0294,3.9e-05,0.0,0.0,68.3835,6.81152,0.0,0.0,0.5538851132264376,5.603155620558625,0.0454512629039173,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_04,0.0071,10.36,1.9216,-84.64,0.0314281887,12.01,1.5,2.1982,31.2693,2.4e-05,0.0,0.0,52.0342,1.886378,0.0,0.0,2.565718292524414,1.5026806479301913,1.1625881515432046,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_19,152.0,12.79,8.69,-78.705,0.000164,399.079,1.213,0.4,9.4,0.507,0.0,0.0,65.416,3.07,0.0,0.0,5.991662027607425,3.785156149304165,0.3364722366212129,HAPS,Desert,"UAV,HAPS,SAT (LEO)"
