UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type
UE_001,1.5734,30.191,27.222,-54.649,3.39e-06,126.642,1.52,2.14,73.6,0.0052,0.0,0.0,100.0,9.05,419.4,12.6,UAV
UE_002,1.2021,28.586,23.862,-57.193,1.03e-05,111.059,1.47,0.46,-75.9,0.004,33.93,1.49,100.0,7.93,247.0,19.44,UAV
UE_003,2.048,23.683,21.982,-57.997,9.82e-06,102.362,1.8,0.59,76.2,0.0068,0.0,0.0,100.0,7.31,83.1,14.18,UAV
UE_004,1.4355,31.497,28.327,-53.692,3.84e-06,131.77,1.1,0.42,-58.3,0.0048,0.0,0.0,100.0,9.41,468.1,13.38,UAV
UE_005,1.3624,31.329,27.926,-55.42,1.19e-06,129.906,1.05,0.43,-46.6,0.0045,0.0,0.0,100.0,9.28,356.3,14.25,UAV
UE_006,1.2058,29.815,26.15,-54.113,9.71e-06,121.667,1.75,1.73,102.3,0.004,0.0,0.0,100.0,8.69,294.0,16.69,UAV
UE_007,0.4687,45.722,41.725,-48.618,8.27e-06,194.05,1.84,0.1,51.5,0.0016,15.75,0.12,100.0,13.86,384.5,12.07,UAV
UE_008,1.0311,31.458,25.92,-54.899,9.96e-06,120.599,1.57,0.98,74.4,0.0034,0.0,0.0,100.0,8.61,115.1,10.89,UAV
UE_009,1.8895,24.41,22.256,-58.682,1.003e-05,103.625,1.14,0.15,-114.7,0.0063,0.0,0.0,100.0,7.4,272.7,14.39,UAV
UE_010,2.2006,24.869,20.242,-57.467,5.24e-06,94.329,1.49,0.42,-112.4,0.0073,0.0,0.0,100.0,6.74,162.1,17.2,UAV
UE_011,1.9346,24.742,20.672,-58.153,1.11e-06,96.314,1.7,0.27,-101.2,0.0064,0.0,0.0,100.0,6.88,439.1,19.61,UAV
UE_012,1.7548,27.841,25.232,-54.67,4.2e-06,117.408,1.64,0.8,-23.8,0.0058,0.0,0.0,100.0,8.39,222.1,12.14,UAV
UE_013,2.0911,23.651,19.834,-58.69,6.14e-06,92.453,1.62,0.41,88.5,0.007,0.0,0.0,100.0,6.6,440.8,14.82,UAV
UE_014,1.5187,27.818,24.751,-55.096,1.467e-05,115.178,1.51,1.34,-37.5,0.0051,0.0,0.0,100.0,8.23,179.7,10.99,UAV
UE_015,2.051,26.825,22.909,-57.511,1.21e-06,106.646,1.77,0.96,68.2,0.0068,0.0,0.0,100.0,7.62,99.0,11.08,UAV
UE_016,0.8785,33.367,29.164,-51.994,9.96e-06,135.66,1.44,0.37,57.9,0.0029,0.0,0.0,100.0,9.69,88.7,11.08,UAV
UE_017,0.3068,43.949,37.586,-47.885,7.81e-06,174.805,1.13,0.86,-22.8,0.001,0.0,0.0,100.0,12.49,146.7,11.54,UAV
UE_018,1.2909,31.495,27.234,-54.146,1.483e-05,126.697,1.35,3.0,63.9,0.0043,0.0,0.0,100.0,9.05,462.6,16.65,UAV
UE_019,0.5428,41.211,39.062,-51.051,1.777e-05,181.67,1.03,0.1,145.3,0.0018,0.0,0.0,100.0,12.98,172.8,18.18,UAV
UE_000,1.4781,27.387,25.628,-55.539,1.732e-05,119.245,1.54,0.68,-75.2,0.0049,0.0,0.0,100.0,8.52,205.0,10.58,UAV
UE_001,1.4823,28.93,26.617,-54.616,4.65e-06,123.833,1.66,0.1,-60.2,0.0049,0.0,0.0,100.0,8.85,410.7,10.31,UAV
UE_002,1.3636,26.732,21.818,-57.096,9.68e-06,101.602,1.5,0.64,-65.0,0.0045,33.93,1.7,100.0,7.26,237.8,16.66,UAV
UE_003,1.9655,24.066,23.332,-58.663,1.57e-06,108.602,1.37,0.33,-65.0,0.0066,0.0,0.0,100.0,7.76,94.8,12.09,UAV
UE_004,1.3162,31.497,27.438,-54.352,7.18e-06,127.643,1.44,0.31,63.5,0.0044,0.0,0.0,100.0,9.12,455.3,14.58,UAV
UE_005,1.4761,29.629,26.698,-55.154,4.36e-06,124.21,1.2,1.12,-42.8,0.0049,0.0,0.0,100.0,8.87,366.6,13.1,UAV
UE_006,1.3241,26.792,24.388,-58.481,1.722e-05,113.497,1.26,0.44,-73.7,0.0044,0.0,0.0,100.0,8.11,316.3,12.02,UAV
UE_007,0.5404,42.897,41.544,-45.878,1.169e-05,193.208,1.06,0.42,-65.1,0.0018,15.75,0.18,100.0,13.8,372.8,15.26,UAV
UE_008,1.0785,30.116,25.612,-54.474,8.21e-06,119.169,1.21,0.17,70.3,0.0036,0.0,0.0,100.0,8.51,108.8,10.3,UAV
UE_009,1.7768,25.5,24.375,-56.655,1.411e-05,113.433,1.85,0.13,92.3,0.0059,0.0,0.0,100.0,8.1,278.9,11.57,UAV
UE_010,2.0056,24.47,19.649,-57.567,6.37e-06,91.599,1.89,0.11,129.8,0.0067,0.0,0.0,100.0,6.54,146.0,19.86,UAV
UE_011,2.0584,26.638,23.808,-56.322,2.41e-06,110.808,1.53,1.21,-65.9,0.0069,0.0,0.0,100.0,7.91,449.5,12.78,UAV
UE_012,1.8254,26.958,24.952,-56.083,9.1e-06,116.107,1.9,0.13,-38.5,0.0061,0.0,0.0,100.0,8.29,244.2,19.62,UAV
UE_013,1.952,26.798,23.789,-55.674,2.317e-05,110.721,1.47,2.48,-84.4,0.0065,0.0,0.0,100.0,7.91,432.1,14.13,UAV
UE_014,1.6133,27.615,23.391,-55.149,1.447e-05,108.878,1.1,0.86,-51.0,0.0054,0.0,0.0,100.0,7.78,182.4,14.97,UAV
UE_015,2.2075,24.537,20.57,-59.181,1.07e-05,95.84,1.15,1.27,98.7,0.0074,0.0,0.0,100.0,6.85,97.8,16.06,UAV
UE_016,0.8751,31.324,28.115,-54.74,1.412e-05,130.784,1.57,1.91,-60.3,0.0029,0.0,0.0,100.0,9.34,63.1,11.55,UAV
UE_017,0.247,49.828,45.659,-44.883,1.483e-05,212.345,1.23,0.16,1.5,0.0008,0.0,0.0,100.0,15.17,161.6,10.56,UAV
UE_018,1.3969,32.241,29.939,-53.383,5.03e-06,139.259,1.27,1.49,-43.4,0.0047,0.0,0.0,100.0,9.95,478.4,11.3,UAV
UE_019,0.6792,40.414,36.682,-50.149,1.62e-06,170.601,1.41,0.41,24.2,0.0023,0.0,0.0,100.0,12.19,201.0,13.72,UAV
UE_000,1.3925,27.732,26.91,-56.283,1.88e-06,125.193,1.18,0.45,-131.3,0.0046,0.0,0.0,100.0,8.94,176.9,18.48,UAV
UE_001,1.5777,32.902,30.339,-53.659,6.98e-06,141.117,1.52,3.0,63.0,0.0053,0.0,0.0,100.0,10.08,419.8,10.79,UAV
UE_002,1.4654,25.397,20.443,-57.966,5.08e-06,95.257,1.84,1.46,-40.7,0.0049,33.93,1.83,100.0,6.8,231.9,10.43,UAV
UE_003,2.0934,23.379,23.051,-57.214,5.38e-06,107.301,1.79,0.1,99.5,0.007,0.0,0.0,100.0,7.66,76.9,18.51,UAV
UE_004,1.471,32.39,30.022,-55.269,9.74e-06,139.646,1.07,2.18,-82.0,0.0049,0.0,0.0,100.0,9.97,471.8,18.83,UAV
UE_005,1.6007,24.115,20.047,-58.7,6.94e-06,93.434,1.5,0.12,-45.8,0.0053,0.0,0.0,100.0,6.67,377.7,14.03,UAV
UE_006,1.3604,27.768,25.377,-54.423,1.8e-05,118.081,1.53,0.31,5.4,0.0045,0.0,0.0,100.0,8.43,266.3,11.15,UAV
UE_007,0.47,47.902,45.006,-47.144,1.09e-05,209.311,1.7,0.66,63.5,0.0016,15.75,0.13,100.0,14.95,384.2,14.88,UAV
UE_008,1.1597,27.138,24.285,-55.349,7.36e-06,113.017,1.53,0.36,101.5,0.0039,0.0,0.0,100.0,8.07,99.7,14.86,UAV
UE_009,1.9114,23.483,20.929,-58.07,6.38e-06,97.497,1.09,0.58,-110.2,0.0064,0.0,0.0,100.0,6.96,271.5,13.82,UAV
UE_010,2.1175,23.661,21.958,-59.055,1.637e-05,102.247,1.3,2.93,-74.6,0.0071,0.0,0.0,100.0,7.3,155.2,11.41,UAV
UE_011,1.9081,24.951,21.994,-57.892,8.25e-06,102.415,1.78,3.0,80.0,0.0064,0.0,0.0,100.0,7.32,436.8,15.52,UAV
UE_012,1.8822,27.334,26.805,-56.611,1.443e-05,124.705,1.14,0.24,-25.5,0.0063,0.0,0.0,100.0,8.91,258.8,13.03,UAV
UE_013,2.1291,23.075,18.879,-57.371,4.79e-06,88.063,1.51,0.55,107.5,0.0071,0.0,0.0,100.0,6.29,443.2,17.99,UAV
UE_014,1.6985,28.295,23.862,-54.843,1.223e-05,111.06,1.36,0.1,-42.6,0.0057,0.0,0.0,100.0,7.93,184.6,12.51,UAV
UE_015,2.0395,25.189,22.368,-58.413,2.127e-05,104.145,1.43,0.66,-106.0,0.0068,0.0,0.0,100.0,7.44,99.1,17.24,UAV
UE_016,0.882,32.093,29.289,-55.7,1.424e-05,136.238,1.04,0.8,76.4,0.0029,0.0,0.0,100.0,9.73,95.4,14.62,UAV
UE_017,0.2417,51.304,47.027,-42.453,8.12e-06,218.707,1.79,0.39,2.8,0.0008,0.0,0.0,100.0,15.62,189.0,19.43,UAV
UE_018,1.5769,30.866,26.169,-54.869,1.33e-06,121.754,1.15,0.31,-73.4,0.0053,0.0,0.0,100.0,8.7,500.0,19.13,UAV
UE_019,0.8464,35.123,32.162,-51.632,1.28e-06,149.588,1.74,0.93,29.7,0.0028,0.0,0.0,100.0,10.68,235.5,16.79,UAV
UE_000,1.4818,28.105,27.509,-53.757,1.234e-05,127.971,1.55,1.65,136.4,0.0049,0.0,0.0,100.0,9.14,206.1,19.2,UAV
UE_001,1.4674,31.208,27.072,-53.128,1.14e-06,125.941,1.02,0.48,-72.9,0.0049,0.0,0.0,100.0,9.0,409.3,12.49,UAV
UE_002,1.5715,22.936,19.156,-60.439,9.7e-06,89.334,1.85,0.1,-42.4,0.0052,33.93,1.97,100.0,6.38,225.9,10.85,UAV
UE_003,1.9697,25.969,24.242,-57.563,7.69e-06,112.816,1.52,0.45,-96.1,0.0066,0.0,0.0,100.0,8.06,94.2,17.88,UAV
UE_004,1.3273,33.973,30.174,-52.513,1.062e-05,140.348,1.74,0.1,76.0,0.0044,0.0,0.0,100.0,10.02,456.6,17.44,UAV
UE_005,1.7645,26.303,23.67,-55.502,2.491e-05,110.168,1.67,0.61,-59.0,0.0059,0.0,0.0,100.0,7.87,392.0,18.04,UAV
UE_006,1.4376,26.816,23.932,-54.566,2.41e-06,111.383,1.6,0.25,8.9,0.0048,0.0,0.0,100.0,7.96,183.5,18.47,UAV
UE_007,0.5469,44.767,42.286,-47.169,1.785e-05,196.66,1.66,0.34,-68.2,0.0018,15.75,0.19,100.0,14.05,372.0,15.99,UAV
UE_008,1.2482,29.782,25.252,-55.085,2.81e-06,117.5,1.71,1.96,96.2,0.0042,0.0,0.0,100.0,8.39,91.0,14.09,UAV
UE_009,1.7858,27.241,27.197,-57.969,2.19e-06,126.522,1.21,0.1,102.8,0.006,0.0,0.0,100.0,9.04,278.4,12.89,UAV
UE_010,2.2235,26.897,22.068,-54.617,1.93e-06,102.757,1.69,0.17,-70.5,0.0074,0.0,0.0,100.0,7.34,164.0,10.78,UAV
UE_011,2.0549,23.097,17.292,-59.065,3.73e-06,80.793,1.79,1.0,-78.2,0.0068,0.0,0.0,95.522,5.77,449.2,15.16,UAV
UE_012,1.9751,27.018,27.692,-54.996,4.59e-06,128.822,1.29,1.39,-36.4,0.0066,0.0,0.0,100.0,9.2,279.7,18.55,UAV
UE_013,1.9373,24.78,23.222,-56.767,1.062e-05,108.094,1.09,0.3,-116.4,0.0065,0.0,0.0,100.0,7.72,431.2,19.49,UAV
UE_014,1.8219,26.32,21.211,-56.134,1.938e-05,98.8,1.58,0.19,-58.1,0.0061,0.0,0.0,100.0,7.06,187.6,17.04,UAV
UE_015,2.1802,25.588,22.562,-56.195,1.51e-06,105.039,1.02,0.1,88.9,0.0073,0.0,0.0,100.0,7.5,98.0,14.45,UAV
UE_016,0.8747,31.971,30.106,-53.754,1.112e-05,140.033,1.33,0.22,-68.5,0.0029,0.0,0.0,100.0,10.0,66.4,13.12,UAV
UE_017,0.2942,47.862,43.289,-47.886,9.08e-06,201.325,1.72,0.61,1.4,0.001,0.0,0.0,100.0,14.38,203.1,10.01,UAV
UE_018,1.4064,31.28,28.994,-55.407,4.06e-06,134.867,1.42,1.44,69.3,0.0047,0.0,0.0,100.0,9.63,480.1,18.07,UAV
UE_019,0.9756,38.719,35.742,-50.187,7.35e-06,166.229,1.42,2.91,22.9,0.0033,0.0,0.0,100.0,11.87,262.1,12.96,UAV
UE_000,1.4231,28.69,26.669,-56.153,1.239e-05,124.072,1.1,0.57,-86.2,0.0047,0.0,0.0,100.0,8.86,187.7,12.13,UAV
UE_001,1.6279,31.924,29.413,-53.8,7.35e-06,136.812,1.83,0.52,105.7,0.0054,0.0,0.0,100.0,9.77,424.5,18.09,UAV
UE_002,1.6963,24.537,23.081,-59.148,3.37e-06,107.44,1.86,0.51,-49.6,0.0057,33.93,2.13,100.0,7.67,218.8,12.72,UAV
UE_003,2.0485,24.313,22.246,-58.599,2.11e-06,103.579,1.89,0.46,61.9,0.0068,0.0,0.0,100.0,7.4,83.0,11.52,UAV
UE_004,1.4589,33.805,29.696,-52.885,1.293e-05,138.129,1.42,0.24,-69.7,0.0049,0.0,0.0,100.0,9.87,470.6,16.0,UAV
UE_005,1.6575,26.995,22.778,-57.013,1.328e-05,106.041,1.78,0.15,51.4,0.0055,0.0,0.0,100.0,7.57,392.5,12.68,UAV
UE_006,1.5384,25.693,22.657,-56.02,1.492e-05,105.482,1.57,1.09,9.3,0.0051,0.0,0.0,100.0,7.53,96.6,19.37,UAV
UE_007,0.4707,49.004,46.24,-44.777,1.72e-06,215.049,1.48,0.54,67.4,0.0016,15.75,0.13,100.0,15.36,384.1,15.81,UAV
UE_008,1.3168,29.085,26.507,-55.591,1.101e-05,123.323,1.23,0.95,68.6,0.0044,0.0,0.0,100.0,8.81,84.8,10.04,UAV
UE_009,1.8935,27.097,24.989,-57.288,1.51e-06,116.281,1.69,0.12,-88.2,0.0063,0.0,0.0,100.0,8.31,272.5,11.07,UAV
UE_010,2.0272,24.899,22.664,-55.922,1.096e-05,105.513,1.18,0.66,130.7,0.0068,0.0,0.0,100.0,7.54,147.8,19.99,UAV
UE_011,1.8971,23.916,19.173,-59.305,4.66e-06,89.41,1.08,0.12,84.1,0.0063,0.0,0.0,100.0,6.39,435.9,16.3,UAV
UE_012,2.0792,25.798,23.384,-57.537,2.15e-06,108.845,1.16,0.74,-35.9,0.0069,0.0,0.0,100.0,7.77,300.3,18.33,UAV
UE_013,2.1104,26.191,22.937,-57.173,6.13e-06,106.776,1.22,1.23,105.1,0.007,0.0,0.0,100.0,7.63,442.0,17.59,UAV
UE_014,1.9027,23.657,18.617,-57.585,1.11e-05,86.857,1.05,0.24,-36.3,0.0063,0.0,0.0,100.0,6.2,189.5,10.65,UAV
UE_015,2.0352,26.782,24.629,-56.163,4.67e-06,114.611,1.23,0.14,-91.6,0.0068,0.0,0.0,100.0,8.19,99.1,14.89,UAV
UE_016,0.8876,33.15,30.317,-52.644,1.268e-05,141.013,1.03,1.01,88.0,0.003,0.0,0.0,100.0,10.07,103.7,16.85,UAV
UE_017,0.4106,46.678,43.48,-48.198,2.12e-05,202.215,1.3,0.62,2.2,0.0014,0.0,0.0,100.0,14.44,224.8,15.34,UAV
UE_018,1.4684,32.351,30.33,-54.008,4.29e-06,141.076,1.3,2.77,65.7,0.0049,0.0,0.0,100.0,10.08,416.6,14.07,UAV
UE_019,1.1149,37.093,32.496,-51.676,5.32e-06,151.139,1.27,0.1,24.7,0.0037,0.0,0.0,100.0,10.8,290.8,13.96,UAV
UE_000,1.4741,28.077,25.123,-55.458,4.59e-06,116.901,1.87,0.23,75.4,0.0049,0.0,0.0,100.0,8.35,203.8,10.61,UAV
UE_001,1.5033,32.54,27.678,-53.198,1.19e-06,128.755,1.8,0.1,-81.8,0.005,0.0,0.0,100.0,9.2,412.7,14.0,UAV
UE_002,1.832,22.811,17.922,-57.938,1.08e-05,83.671,1.54,2.35,-53.8,0.0061,33.93,2.3,97.726,5.98,211.1,13.79,UAV
UE_003,1.9454,24.856,22.555,-57.516,1.706e-05,105.007,1.24,0.48,-81.6,0.0065,0.0,0.0,100.0,7.5,97.8,15.19,UAV
UE_004,1.3703,33.595,31.512,-51.317,1.607e-05,146.565,1.59,1.48,46.6,0.0046,0.0,0.0,100.0,10.47,461.2,10.69,UAV
UE_005,1.5423,26.993,22.97,-58.132,1.32e-05,106.927,1.9,0.1,57.0,0.0051,0.0,0.0,100.0,7.64,393.0,14.05,UAV
UE_006,1.6548,27.039,26.62,-55.752,8.71e-06,123.848,1.43,0.88,9.2,0.0055,0.0,0.0,100.0,8.85,10.4,19.21,UAV
UE_007,0.5574,44.603,40.972,-47.014,3.81e-06,190.549,1.86,0.25,-74.8,0.0019,15.75,0.19,100.0,13.61,370.7,17.53,UAV
UE_008,1.4465,28.999,23.648,-55.223,1.004e-05,110.065,1.44,3.0,120.6,0.0048,0.0,0.0,100.0,7.86,73.9,17.65,UAV
UE_009,1.7403,27.011,24.499,-56.622,8.45e-06,114.011,1.19,2.62,125.5,0.0058,0.0,0.0,100.0,8.14,280.8,15.74,UAV
UE_010,2.1452,28.207,27.137,-55.887,2.9e-06,126.245,1.05,0.5,-78.6,0.0072,0.0,0.0,100.0,9.02,157.5,12.02,UAV
UE_011,2.045,24.446,20.932,-57.14,3.52e-06,97.51,1.81,0.35,-78.8,0.0068,0.0,0.0,100.0,6.97,448.4,15.28,UAV
UE_012,2.1684,25.704,22.223,-58.102,1.776e-05,103.472,1.7,0.26,-28.3,0.0072,0.0,0.0,100.0,7.39,316.5,14.42,UAV
UE_013,1.9301,27.169,23.039,-56.266,8.59e-06,107.249,1.26,0.1,-109.5,0.0064,0.0,0.0,100.0,7.66,430.7,18.32,UAV
UE_014,1.9827,26.767,21.725,-58.547,8.11e-06,101.171,1.25,0.13,-34.9,0.0066,0.0,0.0,100.0,7.23,191.4,10.24,UAV
UE_015,2.1612,25.176,22.979,-57.973,1.131e-05,106.972,1.74,0.63,79.6,0.0072,0.0,0.0,100.0,7.64,98.2,12.94,UAV
UE_016,0.8747,30.797,25.408,-54.342,1.674e-05,118.225,1.41,0.16,-69.7,0.0029,0.0,0.0,100.0,8.44,74.2,13.34,UAV
UE_017,0.5178,41.361,35.72,-49.237,2.05e-05,166.129,1.6,0.77,1.8,0.0017,0.0,0.0,100.0,11.87,242.1,12.27,UAV
UE_018,1.5352,27.538,26.983,-56.38,3.47e-06,125.528,1.38,0.61,60.8,0.0051,0.0,0.0,100.0,8.97,357.8,13.03,UAV
UE_019,1.2848,25.497,21.746,-56.219,6.94e-06,101.268,1.85,0.18,30.1,0.0043,0.0,0.0,100.0,7.23,325.7,17.01,UAV
UE_000,1.475,27.611,26.058,-55.945,7.31e-06,121.236,1.44,0.84,-54.7,0.0049,0.0,0.0,100.0,8.66,188.9,12.29,UAV
UE_001,1.3561,34.067,30.385,-52.911,5.63e-06,141.331,1.66,0.1,-116.7,0.0045,0.0,0.0,100.0,10.1,436.0,16.8,UAV
UE_002,1.9661,21.675,17.387,-58.934,8.35e-06,81.228,1.8,0.88,-53.1,0.0066,33.93,2.47,95.856,5.8,203.5,13.6,UAV
UE_003,2.0652,25.308,23.997,-57.054,1.033e-05,111.682,1.64,3.0,94.4,0.0069,0.0,0.0,100.0,7.98,80.7,17.57,UAV
UE_004,1.2218,33.982,29.707,-55.036,1.29e-05,138.179,1.57,2.47,4.7,0.0041,0.0,0.0,100.0,9.87,460.0,15.86,UAV
UE_005,1.388,30.983,26.726,-55.783,1.015e-05,124.336,1.36,2.11,80.3,0.0046,0.0,0.0,100.0,8.88,393.8,19.8,UAV
UE_006,1.5857,27.345,23.604,-55.954,1.587e-05,109.861,1.44,1.1,-5.3,0.0053,0.0,0.0,100.0,7.85,60.2,11.12,UAV
UE_007,0.468,46.136,43.542,-48.532,1.612e-05,202.502,1.9,1.32,78.1,0.0016,15.75,0.12,100.0,14.46,384.7,18.31,UAV
UE_008,1.5412,27.701,23.934,-55.748,8.73e-06,111.39,1.28,0.83,83.1,0.0051,0.0,0.0,100.0,7.96,66.5,12.16,UAV
UE_009,1.8792,24.667,23.637,-56.71,1.636e-05,110.018,1.26,0.46,-113.8,0.0063,0.0,0.0,100.0,7.86,273.3,14.28,UAV
UE_010,2.2923,25.436,21.621,-56.414,5.66e-06,100.692,1.85,0.46,-97.7,0.0076,0.0,0.0,100.0,7.19,169.6,14.95,UAV
UE_011,1.9291,27.483,23.201,-58.004,1.29e-06,107.996,1.52,3.0,61.7,0.0064,0.0,0.0,100.0,7.71,438.6,11.96,UAV
UE_012,2.2571,26.132,25.392,-56.104,4.17e-06,118.15,1.79,0.16,-26.4,0.0075,0.0,0.0,100.0,8.44,331.7,13.49,UAV
UE_013,2.124,24.149,20.555,-59.641,6.2e-06,95.774,1.57,0.93,117.7,0.0071,0.0,0.0,100.0,6.84,442.9,19.7,UAV
UE_014,2.1334,22.97,19.666,-57.586,7.1e-06,91.679,1.36,1.19,-63.6,0.0071,0.0,0.0,100.0,6.55,194.7,18.66,UAV
UE_015,2.0197,23.97,22.965,-58.053,8.43e-06,106.904,1.64,0.87,-89.4,0.0067,0.0,0.0,100.0,7.64,99.2,14.53,UAV
UE_016,0.9012,31.454,28.604,-54.456,8.91e-06,133.057,1.25,0.48,104.0,0.003,0.0,0.0,100.0,9.5,118.2,19.91,UAV
UE_017,0.6281,39.876,37.077,-51.681,5.21e-06,172.436,1.69,0.58,1.7,0.0021,0.0,0.0,100.0,12.32,259.0,12.01,UAV
UE_018,1.6473,29.379,28.505,-53.709,1.534e-05,132.598,1.85,0.52,89.5,0.0055,0.0,0.0,100.0,9.47,271.3,19.17,UAV
UE_019,1.4277,25.221,22.73,-57.044,1.203e-05,105.819,1.51,0.1,25.3,0.0048,0.0,0.0,100.0,7.56,355.1,14.3,UAV
UE_000,1.4845,26.754,23.565,-57.497,3.94e-06,109.681,1.75,0.23,-49.0,0.0049,0.0,0.0,100.0,7.83,175.5,11.01,UAV
UE_001,1.2323,32.122,29.954,-54.69,3.68e-06,139.328,1.8,0.1,-101.6,0.0041,0.0,0.0,100.0,9.95,456.3,14.63,UAV
UE_002,2.0769,17.16,13.027,-62.03,0.00010882,61.565,1.04,0.1,-43.8,0.0069,33.93,2.61,80.593,4.4,197.3,11.21,UAV
UE_003,1.9493,24.161,23.122,-57.281,6.88e-06,107.634,1.56,0.1,-91.2,0.0065,0.0,0.0,100.0,7.69,97.2,16.97,UAV
UE_004,1.0446,33.061,29.164,-54.829,2.229e-05,135.656,1.24,0.59,5.7,0.0035,0.0,0.0,100.0,9.69,458.6,19.34,UAV
UE_005,1.293,34.966,30.849,-53.892,1.51e-06,143.484,1.54,0.1,52.8,0.0043,0.0,0.0,100.0,10.25,394.3,13.02,UAV
UE_006,1.4901,27.916,26.556,-57.288,4.8e-06,123.551,1.1,0.3,-8.1,0.005,0.0,0.0,100.0,8.83,136.2,16.94,UAV
UE_007,0.5262,47.475,44.875,-46.772,1.953e-05,208.7,1.58,0.37,-55.3,0.0018,15.75,0.17,100.0,14.91,374.8,12.96,UAV
UE_008,1.4355,25.692,22.534,-55.628,7.37e-06,104.912,1.55,0.55,-92.9,0.0048,39.96,2.25,100.0,7.49,74.8,13.61,UAV
UE_009,1.7588,27.586,25.975,-56.548,2.27e-06,120.851,1.44,1.44,98.7,0.0059,0.0,0.0,100.0,8.63,279.8,12.37,UAV
UE_010,2.1113,24.896,22.151,-55.556,3.47e-06,103.139,1.5,0.27,120.3,0.007,0.0,0.0,100.0,7.37,154.7,18.4,UAV
UE_011,2.0643,25.557,20.13,-57.878,1.598e-05,93.815,1.54,0.41,-72.0,0.0069,0.0,0.0,100.0,6.7,450.0,13.95,UAV
UE_012,2.3362,23.588,22.205,-58.884,1.78e-05,103.389,1.56,0.85,-22.6,0.0078,0.0,0.0,100.0,7.38,344.6,11.51,UAV
UE_013,1.9417,26.905,23.534,-57.776,1.409e-05,109.537,1.03,1.23,-110.7,0.0065,0.0,0.0,100.0,7.82,431.5,18.52,UAV
UE_014,2.2943,23.148,18.98,-58.009,1.19e-05,88.526,1.06,0.68,-65.5,0.0076,0.0,0.0,100.0,6.32,198.1,19.24,UAV
UE_015,2.1217,26.24,25.544,-55.7,3.26e-06,118.853,1.88,0.47,64.4,0.0071,0.0,0.0,100.0,8.49,98.4,10.48,UAV
UE_016,0.8753,32.946,30.561,-53.742,1.494e-05,142.146,1.68,1.44,-95.0,0.0029,0.0,0.0,100.0,10.15,78.0,18.19,UAV
UE_017,0.7304,37.058,31.622,-52.293,7.96e-06,147.08,1.07,0.4,1.6,0.0024,0.0,0.0,100.0,10.51,274.3,10.83,UAV
UE_018,1.716,25.355,24.069,-55.866,2.175e-05,112.017,1.18,1.36,50.0,0.0057,0.0,0.0,100.0,8.0,223.0,10.7,UAV
UE_019,1.5533,25.068,21.55,-58.241,3.32e-06,100.361,1.7,0.1,22.2,0.0052,0.0,0.0,100.0,7.17,381.0,12.58,UAV
UE_000,1.5131,26.576,24.055,-57.122,7.27e-06,111.95,1.14,0.33,-72.2,0.005,0.0,0.0,100.0,8.0,155.8,16.23,UAV
UE_001,1.1436,34.986,32.983,-53.173,5.99e-06,153.403,1.05,0.11,-75.6,0.0038,0.0,0.0,100.0,10.96,471.3,10.88,UAV
UE_002,2.2491,21.392,16.983,-57.62,7.31e-06,79.381,1.6,0.29,-67.9,0.0075,33.93,2.83,94.439,5.67,187.6,17.4,UAV
UE_003,2.03,22.685,20.606,-60.577,1.064e-05,96.009,1.61,0.46,64.1,0.0068,0.0,0.0,100.0,6.86,85.6,11.93,UAV
UE_004,0.9227,34.281,31.206,-53.104,5.15e-06,145.145,1.05,0.1,4.1,0.0031,0.0,0.0,100.0,10.37,457.5,13.75,UAV
UE_005,1.1804,31.722,27.112,-54.372,1.995e-05,126.127,1.83,2.5,68.2,0.0039,0.0,0.0,100.0,9.01,394.9,16.8,UAV
UE_006,1.5933,28.668,26.75,-55.827,1.69e-06,124.451,1.44,0.1,8.7,0.0053,0.0,0.0,100.0,8.89,54.6,18.2,UAV
UE_007,0.4714,46.927,46.441,-47.571,9.3e-06,215.985,1.07,0.99,51.1,0.0016,15.75,0.13,100.0,15.43,383.9,11.97,UAV
UE_008,1.5336,26.416,20.77,-57.351,1.806e-05,96.762,1.12,0.17,86.3,0.0051,39.96,2.4,100.0,6.91,67.1,12.64,UAV
UE_009,1.9221,25.769,24.111,-55.179,1.162e-05,112.209,1.43,0.35,-133.7,0.0064,0.0,0.0,100.0,8.01,271.0,16.76,UAV
UE_010,2.2714,23.06,20.768,-59.084,1.784e-05,96.756,1.39,0.16,-106.4,0.0076,0.0,0.0,100.0,6.91,167.9,16.28,UAV
UE_011,1.8802,27.64,23.602,-55.556,2.49e-05,109.852,1.3,1.51,98.1,0.0063,0.0,0.0,100.0,7.85,434.5,19.01,UAV
UE_012,2.2391,25.138,22.716,-56.84,4.63e-06,105.753,1.13,0.53,27.8,0.0075,0.0,0.0,100.0,7.55,328.6,14.19,UAV
UE_013,2.0471,26.758,23.555,-55.567,1.818e-05,109.636,1.51,1.38,64.0,0.0068,0.0,0.0,100.0,7.83,438.1,10.72,UAV
UE_014,2.1371,20.826,18.773,-61.494,1.058e-05,87.575,1.21,0.17,64.0,0.0071,0.0,0.0,100.0,6.26,194.8,18.79,UAV
